###### GATHER WARNING ######
# NO Gathering method specified ! 
# Thus : if the system is requested to be gathered, 
# the gathering will be done according to the 1st atom of the previous molecule
#
#     time		expr		
    0.000000000		1.43887		
    1.000000000		0.822294		
    2.000000000		0.731831		
    3.000000000		0.813581		
    4.000000000		0.721974		
    5.000000000		0.710807		
    6.000000000		0.706059		
    7.000000000		0.716745		
    8.000000000		0.710647		
    9.000000000		0.668398		
   10.000000000		0.739197		
   11.000000000		0.752571		
   12.000000000		0.774352		
   13.000000000		0.764724		
   14.000000000		0.718721		
   15.000000000		0.68292		
   16.000000000		0.741289		
   17.000000000		0.712118		
   18.000000000		0.694946		
   19.000000000		0.66733		
   20.000000000		0.704025		
   21.000000000		0.712603		
   22.000000000		0.730998		
   23.000000000		0.696032		
   24.000000000		0.731968		
   25.000000000		0.645932		
   26.000000000		0.661069		
   27.000000000		0.661953		
   28.000000000		0.693096		
   29.000000000		0.710577		
   30.000000000		0.68281		
   31.000000000		0.717481		
   32.000000000		0.761032		
   33.000000000		0.714734		
   34.000000000		0.712339		
   35.000000000		0.761832		
   36.000000000		0.706861		
   37.000000000		0.704885		
   38.000000000		0.701349		
   39.000000000		0.708206		
   40.000000000		0.712193		
   41.000000000		0.745913		
   42.000000000		0.73506		
   43.000000000		0.74299		
   44.000000000		0.694278		
   45.000000000		0.70022		
   46.000000000		0.755191		
   47.000000000		0.733552		
   48.000000000		0.75272		
   49.000000000		0.766231		
   50.000000000		0.707722		
   51.000000000		0.720697		
   52.000000000		0.721326		
   53.000000000		0.69258		
   54.000000000		0.695803		
   55.000000000		0.696409		
   56.000000000		0.718098		
   57.000000000		0.742758		
   58.000000000		0.681863		
   59.000000000		0.731801		
   60.000000000		0.730578		
   61.000000000		0.725573		
   62.000000000		0.720689		
   63.000000000		0.713793		
   64.000000000		0.738683		
   65.000000000		0.726		
   66.000000000		0.729276		
   67.000000000		0.715321		
   68.000000000		0.746837		
   69.000000000		0.718031		
   70.000000000		0.699267		
   71.000000000		0.721204		
   72.000000000		0.741619		
   73.000000000		0.74993		
   74.000000000		0.714603		
   75.000000000		0.67941		
   76.000000000		0.716247		
   77.000000000		0.764187		
   78.000000000		0.723329		
   79.000000000		0.699986		
   80.000000000		0.751795		
   81.000000000		0.695642		
   82.000000000		0.734014		
   83.000000000		0.730576		
   84.000000000		0.71817		
   85.000000000		0.730517		
   86.000000000		0.683668		
   87.000000000		0.700025		
   88.000000000		0.706478		
   89.000000000		0.690661		
   90.000000000		0.734235		
   91.000000000		0.690245		
   92.000000000		0.746778		
   93.000000000		0.747323		
   94.000000000		0.751435		
   95.000000000		0.671923		
   96.000000000		0.675248		
   97.000000000		0.664901		
   98.000000000		0.620816		
   99.000000000		0.635126		
