###### GATHER WARNING ######
# NO Gathering method specified ! 
# Thus : if the system is requested to be gathered, 
# the gathering will be done according to the 1st atom of the previous molecule
#
#     time		expr		
    0.000000000		1.43887		
    1.000000000		1.29375		
    2.000000000		1.27279		
    3.000000000		1.14993		
    4.000000000		1.13374		
    5.000000000		1.08013		
    6.000000000		1.07005		
    7.000000000		1.08633		
    8.000000000		1.12773		
    9.000000000		1.1237		
   10.000000000		1.14067		
   11.000000000		1.15957		
   12.000000000		1.17844		
   13.000000000		1.06856		
   14.000000000		1.08677		
   15.000000000		1.07703		
   16.000000000		1.02737		
   17.000000000		1.03043		
   18.000000000		1.04528		
   19.000000000		1.04721		
   20.000000000		1.09349		
   21.000000000		1.09227		
   22.000000000		1.0549		
   23.000000000		1.02431		
   24.000000000		1.1018		
   25.000000000		1.05197		
   26.000000000		1.07955		
   27.000000000		1.10123		
   28.000000000		1.07344		
   29.000000000		1.1252		
   30.000000000		1.11991		
   31.000000000		1.06818		
   32.000000000		1.18313		
   33.000000000		1.22193		
   34.000000000		1.26647		
   35.000000000		1.16493		
   36.000000000		1.23048		
   37.000000000		1.2127		
   38.000000000		1.1326		
   39.000000000		1.04888		
   40.000000000		1.12577		
   41.000000000		1.14204		
   42.000000000		1.12762		
   43.000000000		1.11034		
   44.000000000		1.12053		
   45.000000000		1.14631		
   46.000000000		1.12666		
   47.000000000		0.988001		
   48.000000000		1.0141		
   49.000000000		1.02513		
   50.000000000		1.0549		
   51.000000000		1.05633		
   52.000000000		1.07136		
   53.000000000		1.13377		
   54.000000000		1.13443		
   55.000000000		1.08404		
   56.000000000		1.14203		
   57.000000000		1.02653		
   58.000000000		1.0367		
   59.000000000		1.07756		
   60.000000000		1.04138		
   61.000000000		1.03232		
   62.000000000		1.02745		
   63.000000000		1.10945		
   64.000000000		1.09691		
   65.000000000		1.10499		
   66.000000000		1.06159		
   67.000000000		1.01524		
   68.000000000		1.04654		
   69.000000000		1.05927		
   70.000000000		1.12895		
   71.000000000		1.0758		
   72.000000000		1.10394		
   73.000000000		1.07104		
   74.000000000		1.16928		
   75.000000000		1.15768		
   76.000000000		1.07184		
   77.000000000		1.1707		
   78.000000000		1.20175		
   79.000000000		1.12875		
   80.000000000		1.04085		
   81.000000000		1.09694		
   82.000000000		1.08757		
   83.000000000		1.09831		
   84.000000000		1.1289		
   85.000000000		1.14816		
   86.000000000		1.17336		
   87.000000000		1.11175		
   88.000000000		1.10422		
   89.000000000		1.08315		
   90.000000000		1.10223		
   91.000000000		1.057		
   92.000000000		1.08287		
   93.000000000		1.12439		
   94.000000000		1.07145		
   95.000000000		1.18768		
   96.000000000		1.12943		
   97.000000000		1.07356		
   98.000000000		1.11638		
   99.000000000		1.05296		
  100.000000000		1.01395		
  101.000000000		1.11293		
  102.000000000		1.06826		
  103.000000000		1.13678		
  104.000000000		1.09296		
  105.000000000		1.07928		
  106.000000000		1.11327		
  107.000000000		1.13462		
  108.000000000		1.06228		
  109.000000000		1.06025		
  110.000000000		1.04161		
  111.000000000		1.11868		
  112.000000000		1.06427		
  113.000000000		1.13934		
  114.000000000		1.06775		
  115.000000000		1.14437		
  116.000000000		1.1902		
  117.000000000		1.15791		
  118.000000000		1.1804		
  119.000000000		1.10826		
  120.000000000		1.16063		
  121.000000000		1.13764		
  122.000000000		1.12298		
  123.000000000		1.05134		
  124.000000000		1.03659		
  125.000000000		1.08673		
  126.000000000		1.15113		
  127.000000000		1.06039		
  128.000000000		1.09514		
  129.000000000		1.13349		
  130.000000000		1.0237		
  131.000000000		1.05848		
  132.000000000		1.06437		
  133.000000000		1.12311		
  134.000000000		1.10973		
  135.000000000		1.06117		
  136.000000000		1.09059		
  137.000000000		1.15379		
  138.000000000		1.06237		
  139.000000000		1.12535		
  140.000000000		1.1144		
  141.000000000		1.19938		
  142.000000000		1.18056		
  143.000000000		1.13343		
  144.000000000		1.11657		
  145.000000000		1.04634		
  146.000000000		1.05582		
  147.000000000		1.05365		
  148.000000000		1.10953		
  149.000000000		1.10378		
  150.000000000		1.04596		
  151.000000000		1.01411		
  152.000000000		1.00022		
  153.000000000		1.00117		
  154.000000000		1.02614		
  155.000000000		1.09601		
  156.000000000		1.14197		
  157.000000000		1.09393		
  158.000000000		1.13118		
  159.000000000		1.13987		
  160.000000000		1.13423		
  161.000000000		1.12369		
  162.000000000		1.11785		
  163.000000000		1.13815		
  164.000000000		1.1473		
  165.000000000		1.09768		
  166.000000000		1.08695		
  167.000000000		1.05124		
  168.000000000		1.06834		
  169.000000000		1.1388		
  170.000000000		1.20518		
  171.000000000		1.17913		
  172.000000000		1.15646		
  173.000000000		1.1184		
  174.000000000		1.09816		
  175.000000000		1.12798		
  176.000000000		1.06369		
  177.000000000		1.02037		
  178.000000000		1.08292		
  179.000000000		1.05013		
  180.000000000		1.10123		
  181.000000000		1.10295		
  182.000000000		1.09965		
  183.000000000		1.15238		
  184.000000000		1.10212		
  185.000000000		1.12044		
  186.000000000		1.11539		
  187.000000000		1.10559		
  188.000000000		1.13083		
  189.000000000		1.04241		
  190.000000000		1.02307		
  191.000000000		1.13668		
  192.000000000		1.0716		
  193.000000000		1.11263		
  194.000000000		1.04722		
  195.000000000		1.00805		
  196.000000000		1.09556		
  197.000000000		1.0662		
  198.000000000		1.10277		
  199.000000000		1.06548		
  200.000000000		1.11961		
  201.000000000		1.12738		
  202.000000000		1.05754		
  203.000000000		1.06947		
  204.000000000		1.07481		
  205.000000000		1.06518		
  206.000000000		1.06104		
  207.000000000		1.07076		
  208.000000000		1.08023		
  209.000000000		1.05087		
  210.000000000		1.08274		
  211.000000000		1.11998		
  212.000000000		1.1102		
  213.000000000		1.24588		
  214.000000000		1.16737		
  215.000000000		1.1932		
  216.000000000		1.1582		
  217.000000000		1.13668		
  218.000000000		1.12008		
  219.000000000		1.13514		
  220.000000000		1.11585		
  221.000000000		1.15154		
  222.000000000		1.16578		
  223.000000000		1.14431		
  224.000000000		1.09982		
  225.000000000		1.09398		
  226.000000000		1.13118		
  227.000000000		1.10523		
  228.000000000		1.11618		
  229.000000000		1.07853		
  230.000000000		1.06992		
  231.000000000		1.10138		
  232.000000000		1.07902		
  233.000000000		1.09497		
  234.000000000		1.05078		
  235.000000000		1.07351		
  236.000000000		1.08112		
  237.000000000		1.0863		
  238.000000000		1.05317		
  239.000000000		1.14321		
  240.000000000		1.06893		
  241.000000000		1.0376		
  242.000000000		0.954945		
  243.000000000		0.968916		
  244.000000000		1.02596		
  245.000000000		1.0162		
  246.000000000		1.05969		
  247.000000000		1.0581		
  248.000000000		1.09107		
  249.000000000		1.01369		
  250.000000000		1.08449		
  251.000000000		1.13748		
  252.000000000		1.1165		
  253.000000000		1.1373		
  254.000000000		1.13861		
  255.000000000		1.21582		
  256.000000000		1.1114		
  257.000000000		1.09404		
  258.000000000		1.05894		
  259.000000000		1.13577		
  260.000000000		1.17048		
  261.000000000		1.12359		
  262.000000000		1.20353		
  263.000000000		1.14807		
  264.000000000		1.22766		
  265.000000000		1.16561		
  266.000000000		1.14608		
  267.000000000		1.1309		
  268.000000000		1.15891		
  269.000000000		1.12927		
  270.000000000		1.15002		
  271.000000000		1.09525		
  272.000000000		1.06733		
  273.000000000		1.11104		
  274.000000000		1.0375		
  275.000000000		1.04582		
  276.000000000		1.00814		
  277.000000000		1.09491		
  278.000000000		1.15474		
  279.000000000		1.07734		
  280.000000000		1.15389		
  281.000000000		1.11551		
  282.000000000		1.10642		
  283.000000000		1.11495		
  284.000000000		1.11578		
  285.000000000		1.04122		
  286.000000000		1.03745		
  287.000000000		1.05197		
  288.000000000		1.10617		
  289.000000000		1.1169		
  290.000000000		1.10923		
  291.000000000		1.07911		
  292.000000000		1.05631		
  293.000000000		1.1023		
  294.000000000		1.10413		
  295.000000000		1.05211		
  296.000000000		1.08801		
  297.000000000		1.11275		
  298.000000000		1.07543		
  299.000000000		1.15146		
  300.000000000		1.12408		
  301.000000000		1.13965		
  302.000000000		1.07369		
  303.000000000		1.13322		
  304.000000000		1.16116		
  305.000000000		1.16835		
  306.000000000		1.128		
  307.000000000		1.14881		
  308.000000000		1.1801		
  309.000000000		1.17551		
  310.000000000		1.1467		
  311.000000000		1.10147		
  312.000000000		1.04095		
  313.000000000		1.11444		
  314.000000000		1.16948		
  315.000000000		1.18717		
  316.000000000		1.19266		
  317.000000000		1.11357		
  318.000000000		1.08419		
  319.000000000		1.1091		
  320.000000000		1.20122		
  321.000000000		1.14269		
  322.000000000		1.21408		
  323.000000000		1.09339		
  324.000000000		1.1058		
  325.000000000		1.18901		
  326.000000000		1.10197		
  327.000000000		1.10074		
  328.000000000		1.01562		
  329.000000000		1.00623		
  330.000000000		0.977136		
  331.000000000		1.03953		
  332.000000000		1.02729		
  333.000000000		1.08657		
  334.000000000		1.1199		
  335.000000000		1.07515		
  336.000000000		1.09797		
  337.000000000		1.05419		
  338.000000000		1.12522		
