###### GATHER WARNING ######
# NO Gathering method specified ! 
# Thus : if the system is requested to be gathered, 
# the gathering will be done according to the 1st atom of the previous molecule
#
#     time		expr		
    0.000000000		1.43887		
    1.000000000		1.35759		
    2.000000000		1.33116		
    3.000000000		1.25019		
    4.000000000		1.17929		
    5.000000000		1.29732		
    6.000000000		1.25367		
    7.000000000		1.27701		
    8.000000000		1.22605		
    9.000000000		1.24369		
   10.000000000		1.20562		
   11.000000000		1.17981		
   12.000000000		1.20243		
   13.000000000		1.17121		
   14.000000000		1.25632		
   15.000000000		1.28476		
   16.000000000		1.27974		
   17.000000000		1.31395		
   18.000000000		1.28677		
   19.000000000		1.27936		
   20.000000000		1.27957		
   21.000000000		1.24945		
   22.000000000		1.26396		
   23.000000000		1.30554		
   24.000000000		1.23679		
   25.000000000		1.19749		
   26.000000000		1.29233		
   27.000000000		1.24849		
   28.000000000		1.26983		
   29.000000000		1.21936		
   30.000000000		1.24395		
   31.000000000		1.31337		
   32.000000000		1.28551		
   33.000000000		1.31869		
   34.000000000		1.27167		
   35.000000000		1.28971		
   36.000000000		1.26729		
   37.000000000		1.26418		
   38.000000000		1.11247		
   39.000000000		1.17189		
   40.000000000		1.1672		
   41.000000000		1.20848		
   42.000000000		1.20011		
   43.000000000		1.229		
   44.000000000		1.24373		
   45.000000000		1.13568		
   46.000000000		1.19331		
   47.000000000		1.2204		
   48.000000000		1.31221		
   49.000000000		1.26371		
   50.000000000		1.24842		
   51.000000000		1.17182		
   52.000000000		1.23398		
   53.000000000		1.21249		
   54.000000000		1.19409		
   55.000000000		1.16384		
   56.000000000		1.16693		
   57.000000000		1.23029		
   58.000000000		1.26619		
   59.000000000		1.26893		
   60.000000000		1.20656		
   61.000000000		1.23106		
   62.000000000		1.16036		
   63.000000000		1.21212		
   64.000000000		1.28603		
   65.000000000		1.27729		
   66.000000000		1.21639		
   67.000000000		1.20252		
   68.000000000		1.25538		
   69.000000000		1.28513		
   70.000000000		1.23574		
   71.000000000		1.30556		
   72.000000000		1.25149		
   73.000000000		1.25603		
   74.000000000		1.27347		
   75.000000000		1.28121		
   76.000000000		1.29691		
   77.000000000		1.31033		
   78.000000000		1.21207		
   79.000000000		1.22233		
   80.000000000		1.2019		
   81.000000000		1.19437		
   82.000000000		1.2195		
   83.000000000		1.1836		
   84.000000000		1.22957		
   85.000000000		1.15208		
   86.000000000		1.20988		
   87.000000000		1.20163		
   88.000000000		1.18931		
   89.000000000		1.18439		
   90.000000000		1.23019		
   91.000000000		1.23281		
   92.000000000		1.2812		
   93.000000000		1.26908		
   94.000000000		1.24934		
   95.000000000		1.27408		
   96.000000000		1.23765		
   97.000000000		1.25974		
   98.000000000		1.23797		
   99.000000000		1.2987		
  100.000000000		1.26393		
  101.000000000		1.25433		
  102.000000000		1.26643		
  103.000000000		1.25371		
  104.000000000		1.21373		
  105.000000000		1.11708		
  106.000000000		1.17364		
  107.000000000		1.20903		
  108.000000000		1.28565		
  109.000000000		1.26509		
  110.000000000		1.28504		
  111.000000000		1.22352		
  112.000000000		1.18411		
  113.000000000		1.26953		
  114.000000000		1.28757		
  115.000000000		1.34972		
  116.000000000		1.24333		
  117.000000000		1.23579		
  118.000000000		1.26563		
  119.000000000		1.19786		
  120.000000000		1.25728		
  121.000000000		1.19034		
  122.000000000		1.21615		
  123.000000000		1.18286		
  124.000000000		1.17667		
  125.000000000		1.10674		
  126.000000000		1.18624		
  127.000000000		1.16663		
  128.000000000		1.18167		
  129.000000000		1.17254		
  130.000000000		1.2458		
  131.000000000		1.24485		
  132.000000000		1.30448		
  133.000000000		1.27097		
  134.000000000		1.32483		
  135.000000000		1.27987		
  136.000000000		1.26782		
  137.000000000		1.27091		
  138.000000000		1.27481		
  139.000000000		1.23708		
  140.000000000		1.28595		
  141.000000000		1.25768		
  142.000000000		1.28249		
  143.000000000		1.28456		
  144.000000000		1.30112		
  145.000000000		1.28089		
  146.000000000		1.2168		
  147.000000000		1.21662		
  148.000000000		1.26687		
  149.000000000		1.29613		
  150.000000000		1.26719		
  151.000000000		1.35198		
